Reservoir,Site,Date,Time,Depth_m,Filter,Fe_mgL,Mn_mgL,count_Fe_mgL,count_Mn_mgL
FCR,50,2016-09-02,NA      ,3.8,T,0.647,0.046,1,1
FCR,50,2016-09-02,NA      ,5,S,0.022,0.658,1,1
FCR,50,2016-09-02,NA      ,5,T,2.406,0.67,1,1
FCR,50,2016-09-02,NA      ,6.2,S,4.176,1.012,1,1
FCR,50,2016-09-02,NA      ,6.2,T,8.279,1.029,1,1
FCR,50,2016-09-02,NA      ,8,S,0.99,1.795,1,1
FCR,50,2016-09-02,NA      ,8,T,2.705,1.849,1,1
FCR,50,2016-09-02,NA      ,9,S,0.957,1.665,1,1
FCR,50,2016-09-02,NA      ,9,T,3.043,1.733,1,1
FCR,50,2016-09-09,NA      ,0.1,S,0.055,0.003,1,1
FCR,50,2016-09-09,NA      ,0.1,T,0.237,0.016,1,1
FCR,50,2016-09-09,NA      ,1.6,S,0.073,0.001,1,1
FCR,50,2016-09-09,NA      ,1.6,T,0.255,0.016,1,1
FCR,50,2016-09-09,NA      ,3.8,S,0.044,0.002,1,1
FCR,50,2016-09-09,NA      ,3.8,T,0.324,0.023,1,1
FCR,50,2016-09-09,NA      ,5,S,0.008,0.632,1,1
FCR,50,2016-09-09,NA      ,5,T,0.85,0.662,1,1
FCR,50,2016-09-09,NA      ,6.2,S,8.6,1.474,1,1
FCR,50,2016-09-09,NA      ,6.2,T,11.473,1.47,1,1
FCR,50,2016-09-09,NA      ,8,S,0.076,1.879,1,1
FCR,50,2016-09-09,NA      ,8,T,1.527,1.967,1,1
FCR,50,2016-09-09,NA      ,9,S,0.011,1.834,1,1
FCR,50,2016-09-09,NA      ,9,T,1.375,1.935,1,1
FCR,50,2016-09-20,NA      ,0.1,S,NA,NA,1,1
FCR,50,2016-09-20,NA      ,0.1,T,NA,NA,1,1
FCR,50,2016-09-20,NA      ,1.6,S,0.085,0.003,1,1
FCR,50,2016-09-20,NA      ,1.6,T,0.85,0.626,1,1
FCR,50,2016-09-20,NA      ,3.8,S,0.094,0.007,1,1
FCR,50,2016-09-20,NA      ,3.8,T,0.265,0.027,1,1
FCR,50,2016-09-20,NA      ,5,S,0.089,0.493,1,1
FCR,50,2016-09-20,NA      ,5,T,0.85,0.626,1,1
FCR,50,2016-09-20,NA      ,6.2,S,NA,NA,1,1
FCR,50,2016-09-20,NA      ,6.2,T,NA,NA,1,1
FCR,50,2016-09-20,NA      ,8,S,0.529,1.891,1,1
FCR,50,2016-09-20,NA      ,8,T,2.405,1.984,1,1
FCR,50,2016-09-20,NA      ,9,S,0.431,1.692,1,1
FCR,50,2016-09-20,NA      ,9,T,2.111,1.754,1,1
FCR,50,2016-10-07,NA      ,0.1,S,0.113,0.008,1,1
FCR,50,2016-10-07,NA      ,0.1,T,0.34,0.032,1,1
FCR,50,2016-10-07,NA      ,1.6,S,0.085,0.003,1,1
FCR,50,2016-10-07,NA      ,1.6,T,0.357,0.03,1,1
FCR,50,2016-10-07,NA      ,3.8,S,0.119,0.002,1,1
FCR,50,2016-10-07,NA      ,3.8,T,0.401,0.037,1,1
FCR,50,2016-10-07,NA      ,5,S,0.078,0.003,1,1
FCR,50,2016-10-07,NA      ,5,T,0.413,0.041,1,1
FCR,50,2016-10-07,NA      ,6.2,S,0.114,0.002,1,1
FCR,50,2016-10-07,NA      ,6.2,T,0.532,0.06,1,1
FCR,50,2016-10-07,NA      ,8,S,0.111,0.075,1,1
FCR,50,2016-10-07,NA      ,8,T,0.835,0.213,1,1
FCR,50,2016-10-07,NA      ,9,S,0.049,0.279,1,1
FCR,50,2016-10-07,NA      ,9,T,1.076,0.404,1,1
FCR,50,2016-10-14,NA      ,0.1,S,0.059,0.008,1,1
FCR,50,2016-10-14,NA      ,0.1,T,0.339,0.03,1,1
FCR,50,2016-10-14,NA      ,1.6,S,0.07,0.002,1,1
FCR,50,2016-10-14,NA      ,1.6,T,0.341,0.032,1,1
FCR,50,2016-10-14,NA      ,3.8,S,0.102,0.002,1,1
FCR,50,2016-10-14,NA      ,3.8,T,0.379,0.038,1,1
FCR,50,2016-10-14,NA      ,5,S,0.072,0.001,1,1
FCR,50,2016-10-14,NA      ,5,T,0.384,0.041,1,1
FCR,50,2016-10-14,NA      ,6.2,S,0.075,0.002,1,1
FCR,50,2016-10-14,NA      ,6.2,T,0.428,0.048,1,1
FCR,50,2016-10-14,NA      ,8,S,0.066,0.002,1,1
FCR,50,2016-10-14,NA      ,8,T,0.443,0.055,1,1
FCR,50,2016-10-14,NA      ,9,S,0.054,0.003,1,1
FCR,50,2016-10-14,NA      ,9,T,0.529,0.066,1,1
FCR,50,2017-02-27,NA      ,0.1,S,0.125,0.005,1,1
FCR,50,2017-02-27,NA      ,0.1,T,0.398,0.021,1,1
FCR,50,2017-02-27,NA      ,1.6,S,0.116,0.012,1,1
FCR,50,2017-02-27,NA      ,1.6,T,0.404,0.027,1,1
FCR,50,2017-02-27,NA      ,3.8,S,0.091,0.002,1,1
FCR,50,2017-02-27,NA      ,3.8,T,0.355,0.015,1,1
FCR,50,2017-02-27,NA      ,5,S,0.068,0.002,1,1
FCR,50,2017-02-27,NA      ,5,T,0.371,0.017,1,1
FCR,50,2017-02-27,NA      ,6.2,S,0.101,0.001,1,1
FCR,50,2017-02-27,NA      ,6.2,T,0.371,0.012,1,1
FCR,50,2017-02-27,NA      ,8,S,0.124,0.001,1,1
FCR,50,2017-02-27,NA      ,8,T,0.362,0.013,1,1
FCR,50,2017-02-27,NA      ,9,S,0.082,0.001,1,1
FCR,50,2017-02-27,NA      ,9,T,0.359,0.014,1,1
FCR,50,2017-03-13,NA      ,0.1,S,0.062,0.012,1,1
FCR,50,2017-03-13,NA      ,0.1,T,0.411,0.019,1,1
FCR,50,2017-03-13,NA      ,1.6,S,0.067,0.011,1,1
FCR,50,2017-03-13,NA      ,1.6,T,0.409,0.019,1,1
FCR,50,2017-03-13,NA      ,3.8,S,0.061,0.011,1,1
FCR,50,2017-03-13,NA      ,3.8,T,0.412,0.019,1,1
FCR,50,2017-03-13,NA      ,5,S,0.054,0.011,1,1
FCR,50,2017-03-13,NA      ,5,T,0.409,0.021,1,1
FCR,50,2017-03-13,NA      ,6.2,S,0.097,0.011,1,1
FCR,50,2017-03-13,NA      ,6.2,T,0.409,0.019,1,1
FCR,50,2017-03-13,NA      ,8,S,0.069,0.012,1,1
FCR,50,2017-03-13,NA      ,8,T,0.426,0.026,1,1
FCR,50,2017-03-13,NA      ,9,S,0.047,0.013,1,1
FCR,50,2017-03-13,NA      ,9,T,0.423,0.023,1,1
FCR,50,2017-03-27,NA      ,0.1,S,0.069,0.007,1,1
FCR,50,2017-03-27,NA      ,0.1,T,0.421,0.017,1,1
FCR,50,2017-03-27,NA      ,1.6,S,0.102,0.007,1,1
FCR,50,2017-03-27,NA      ,1.6,T,NA,NA,1,1
FCR,50,2017-03-27,NA      ,3.8,S,0.101,0.006,1,1
FCR,50,2017-03-27,NA      ,3.8,T,0.407,0.015,1,1
FCR,50,2017-03-27,NA      ,5,S,0.064,0.005,1,1
FCR,50,2017-03-27,NA      ,5,T,0.432,0.015,1,1
FCR,50,2017-03-27,NA      ,6.2,S,0.069,0.005,1,1
FCR,50,2017-03-27,NA      ,6.2,T,0.411,0.015,1,1
FCR,50,2017-03-27,NA      ,8,S,0.057,0.004,1,1
FCR,50,2017-03-27,NA      ,8,T,0.421,0.016,1,1
FCR,50,2017-03-27,NA      ,9,S,0.085,0.006,1,1
FCR,50,2017-03-27,NA      ,9,T,0.431,0.019,1,1
FCR,50,2017-04-10,NA      ,0.1,S,0.057,0.004,1,1
FCR,50,2017-04-10,NA      ,0.1,T,0.471,0.016,1,1
FCR,50,2017-04-10,NA      ,1.6,S,0.065,0.003,1,1
FCR,50,2017-04-10,NA      ,1.6,T,0.427,0.016,1,1
FCR,50,2017-04-10,NA      ,3.8,S,0.052,0.002,1,1
FCR,50,2017-04-10,NA      ,3.8,T,0.438,0.017,1,1
FCR,50,2017-04-10,NA      ,5,S,0.025,0.001,1,1
FCR,50,2017-04-10,NA      ,5,T,0.411,0.016,1,1
FCR,50,2017-04-10,NA      ,6.2,S,0.041,0.004,1,1
FCR,50,2017-04-10,NA      ,6.2,T,0.401,0.018,1,1
FCR,50,2017-04-10,NA      ,8,S,0.036,0.004,1,1
FCR,50,2017-04-10,NA      ,8,T,0.429,0.022,1,1
FCR,50,2017-04-10,NA      ,9,S,0.025,0.005,1,1
FCR,50,2017-04-10,NA      ,9,T,0.426,0.022,1,1
FCR,50,2017-04-24,NA      ,0.1,S,0.145,0.001,1,1
FCR,50,2017-04-24,NA      ,0.1,T,0.413,0.022,1,1
FCR,50,2017-04-24,NA      ,1.6,S,0.129,0.001,1,1
FCR,50,2017-04-24,NA      ,1.6,T,0.419,0.022,1,1
FCR,50,2017-04-24,NA      ,3.8,S,0.104,0.001,1,1
FCR,50,2017-04-24,NA      ,3.8,T,0.397,0.016,1,1
FCR,50,2017-04-24,NA      ,5,S,0.052,0.001,1,1
FCR,50,2017-04-24,NA      ,5,T,0.398,0.019,1,1
FCR,50,2017-04-24,NA      ,6.2,S,0.049,0.021,1,1
FCR,50,2017-04-24,NA      ,6.2,T,0.439,0.049,1,1
FCR,50,2017-04-24,NA      ,8,S,0.034,0.022,1,1
FCR,50,2017-04-24,NA      ,8,T,0.443,0.05,1,1
FCR,50,2017-04-24,NA      ,9,S,0.048,0.026,1,1
FCR,50,2017-04-24,NA      ,9,T,0.451,0.056,1,1
FCR,50,2017-05-05,NA      ,0.1,S,0.076,0.003,1,1
FCR,50,2017-05-05,NA      ,0.1,T,0.321,0.016,1,1
FCR,50,2017-05-05,NA      ,1.6,S,0.096,0.004,1,1
FCR,50,2017-05-05,NA      ,1.6,T,0.416,0.019,1,1
FCR,50,2017-05-05,NA      ,3.8,S,0.084,0.002,1,1
FCR,50,2017-05-05,NA      ,3.8,T,0.395,0.016,1,1
FCR,50,2017-05-05,NA      ,5,S,0.041,0.001,1,1
FCR,50,2017-05-05,NA      ,5,T,0.377,0.023,1,1
FCR,50,2017-05-05,NA      ,6.2,S,0.032,0.002,1,1
FCR,50,2017-05-05,NA      ,6.2,T,0.378,0.043,1,1
FCR,50,2017-05-05,NA      ,8,S,0.03,0.003,1,1
FCR,50,2017-05-05,NA      ,8,T,0.448,0.064,1,1
FCR,50,2017-05-05,NA      ,9,S,0.048,0.003,1,1
FCR,50,2017-05-05,NA      ,9,T,0.398,0.054,1,1
FCR,50,2017-05-08,NA      ,0.1,S,0.131,0.006,1,1
FCR,50,2017-05-08,NA      ,0.1,T,0.437,0.018,1,1
FCR,50,2017-05-08,NA      ,1.6,S,0.13,0.005,1,1
FCR,50,2017-05-08,NA      ,1.6,T,0.427,0.019,1,1
FCR,50,2017-05-08,NA      ,3.8,S,0.101,0.003,1,1
FCR,50,2017-05-08,NA      ,3.8,T,0.369,0.014,1,1
FCR,50,2017-05-08,NA      ,5,S,0.349,0.031,1,1
FCR,50,2017-05-08,NA      ,5,T,0.389,0.022,1,1
FCR,50,2017-05-08,NA      ,6.2,S,0.035,0.003,1,1
FCR,50,2017-05-08,NA      ,6.2,T,0.072,0.003,1,1
FCR,50,2017-05-08,NA      ,8,S,0.038,0.003,1,1
FCR,50,2017-05-08,NA      ,8,T,0.366,0.049,1,1
FCR,50,2017-05-08,NA      ,9,S,0.021,0.003,1,1
FCR,50,2017-05-08,NA      ,9,T,0.371,0.049,1,1
FCR,50,2017-05-15,NA      ,0.1,S,0.068,0.006,1,1
FCR,50,2017-05-15,NA      ,0.1,T,0.309,0.023,1,1
FCR,50,2017-05-15,NA      ,1.6,S,0.05,0.004,1,1
FCR,50,2017-05-15,NA      ,1.6,T,0.307,0.018,1,1
FCR,50,2017-05-15,NA      ,3.8,S,0.061,0.003,1,1
FCR,50,2017-05-15,NA      ,3.8,T,0.34,0.021,1,1
FCR,50,2017-05-15,NA      ,5,S,0.023,0.006,1,1
FCR,50,2017-05-15,NA      ,5,T,0.306,0.056,1,1
FCR,50,2017-05-15,NA      ,6.2,S,0.016,0.006,1,1
FCR,50,2017-05-15,NA      ,6.2,T,0.33,0.04,1,1
FCR,50,2017-05-15,NA      ,8,S,0.013,0.012,1,1
FCR,50,2017-05-15,NA      ,8,T,0.303,0.067,1,1
FCR,50,2017-05-15,NA      ,9,S,0.021,0.011,1,1
FCR,50,2017-05-15,NA      ,9,T,0.304,0.067,1,1
FCR,50,2017-05-22,NA      ,0.1,S,0.116,0.018,1,1
FCR,50,2017-05-22,NA      ,0.1,T,0.404,0.026,1,1
FCR,50,2017-05-22,NA      ,1.6,S,0.096,0.013,1,1
FCR,50,2017-05-22,NA      ,1.6,T,0.402,0.021,1,1
FCR,50,2017-05-22,NA      ,3.8,S,0.043,0.008,1,1
FCR,50,2017-05-22,NA      ,3.8,T,0.292,0.036,1,1
FCR,50,2017-05-22,NA      ,5,S,0.011,0.031,1,1
FCR,50,2017-05-22,NA      ,5,T,0.283,0.093,1,1
FCR,50,2017-05-22,NA      ,6.2,S,0.014,0.03,1,1
FCR,50,2017-05-22,NA      ,6.2,T,0.278,0.093,1,1
FCR,50,2017-05-22,NA      ,8,S,0.069,0.016,1,1
FCR,50,2017-05-22,NA      ,8,T,0.369,0.04,1,1
FCR,50,2017-05-22,NA      ,9,S,0.018,0.031,1,1
FCR,50,2017-05-22,NA      ,9,T,0.333,0.11,1,1
FCR,50,2017-05-29,NA      ,0.1,S,0.129,0.012,1,1
FCR,50,2017-05-29,NA      ,0.1,T,0.463,0.027,1,1
FCR,50,2017-05-29,NA      ,1.6,S,0.111,0.004,1,1
FCR,50,2017-05-29,NA      ,1.6,T,0.466,0.025,1,1
FCR,50,2017-05-29,NA      ,3.8,S,0.077,0.008,1,1
FCR,50,2017-05-29,NA      ,3.8,T,0.446,0.026,1,1
FCR,50,2017-05-29,NA      ,5,S,0.025,0.046,1,1
FCR,50,2017-05-29,NA      ,5,T,0.271,0.105,1,1
FCR,50,2017-05-29,NA      ,6.2,S,0.017,0.047,1,1
FCR,50,2017-05-29,NA      ,6.2,T,0.282,0.108,1,1
FCR,50,2017-05-29,NA      ,8,S,0.018,0.045,1,1
FCR,50,2017-05-29,NA      ,8,T,0.294,0.104,1,1
FCR,50,2017-05-29,NA      ,9,S,0.036,0.042,1,1
FCR,50,2017-05-29,NA      ,9,T,0.299,0.102,1,1
FCR,50,2017-06-05,NA      ,0.1,S,0.097,0.002,1,1
FCR,50,2017-06-05,NA      ,0.1,T,0.33,0.02,1,1
FCR,50,2017-06-05,NA      ,1.6,S,0.114,0.002,1,1
FCR,50,2017-06-05,NA      ,1.6,T,0.349,0.021,1,1
FCR,50,2017-06-05,NA      ,3.8,S,0.064,0.003,1,1
FCR,50,2017-06-05,NA      ,3.8,T,0.338,0.027,1,1
FCR,50,2017-06-05,NA      ,5,S,0.118,0.017,1,1
FCR,50,2017-06-05,NA      ,5,T,0.417,0.048,1,1
FCR,50,2017-06-05,NA      ,6.2,S,0.072,0.088,1,1
FCR,50,2017-06-05,NA      ,6.2,T,0.431,0.138,1,1
FCR,50,2017-06-05,NA      ,8,S,0.08,0.11,1,1
FCR,50,2017-06-05,NA      ,8,T,0.427,0.175,1,1
FCR,50,2017-06-05,NA      ,9,S,0.043,0.123,1,1
FCR,50,2017-06-05,NA      ,9,T,0.427,0.184,1,1
FCR,50,2017-06-12,NA      ,0.1,S,0.129,0.006,1,1
FCR,50,2017-06-12,NA      ,0.1,T,0.305,0.017,1,1
FCR,50,2017-06-12,NA      ,1.6,S,0.079,0.002,1,1
FCR,50,2017-06-12,NA      ,1.6,T,0.311,0.013,1,1
FCR,50,2017-06-12,NA      ,3.8,S,0.071,0.006,1,1
FCR,50,2017-06-12,NA      ,3.8,T,0.412,0.028,1,1
FCR,50,2017-06-12,NA      ,5,S,0.116,0.104,1,1
FCR,50,2017-06-12,NA      ,5,T,0.473,0.154,1,1
FCR,50,2017-06-12,NA      ,6.2,S,0.096,0.177,1,1
FCR,50,2017-06-12,NA      ,6.2,T,0.487,0.233,1,1
FCR,50,2017-06-12,NA      ,8,S,0.067,0.228,1,1
FCR,50,2017-06-12,NA      ,8,T,0.452,0.273,1,1
FCR,50,2017-06-12,NA      ,9,S,0.032,0.257,1,1
FCR,50,2017-06-12,NA      ,9,T,0.457,0.295,1,1
FCR,50,2017-06-19,NA      ,0.1,S,0.102,0.002,1,1
FCR,50,2017-06-19,NA      ,0.1,T,0.288,0.015,1,1
FCR,50,2017-06-19,NA      ,1.6,S,0.119,0.002,1,1
FCR,50,2017-06-19,NA      ,1.6,T,0.297,0.014,1,1
FCR,50,2017-06-19,NA      ,3.8,S,0.114,0.009,1,1
FCR,50,2017-06-19,NA      ,3.8,T,0.443,0.025,1,1
FCR,50,2017-06-19,NA      ,5,S,0.15,0.115,1,1
FCR,50,2017-06-19,NA      ,5,T,0.549,0.14,1,1
FCR,50,2017-06-19,NA      ,6.2,S,0.069,0.37,1,1
FCR,50,2017-06-19,NA      ,6.2,T,0.545,0.394,1,1
FCR,50,2017-06-19,NA      ,8,S,0.114,0.136,1,1
FCR,50,2017-06-19,NA      ,8,T,0.573,0.195,1,1
FCR,50,2017-06-19,NA      ,9,S,0.13,0.369,1,1
FCR,50,2017-06-19,NA      ,9,T,0.545,0.387,1,1
FCR,50,2017-06-26,NA      ,0.1,S,0.143,0.004,1,1
FCR,50,2017-06-26,NA      ,0.1,T,0.286,0.014,1,1
FCR,50,2017-06-26,NA      ,1.6,S,0.143,0.002,1,1
FCR,50,2017-06-26,NA      ,1.6,T,0.285,0.013,1,1
FCR,50,2017-06-26,NA      ,3.8,S,0.09,0.004,1,1
FCR,50,2017-06-26,NA      ,3.8,T,0.342,0.011,1,1
FCR,50,2017-06-26,NA      ,5,S,0.085,0.334,1,1
FCR,50,2017-06-26,NA      ,5,T,0.723,0.385,1,1
FCR,50,2017-06-26,NA      ,6.2,S,0.11,0.179,1,1
FCR,50,2017-06-26,NA      ,6.2,T,0.548,0.238,1,1
FCR,50,2017-06-26,NA      ,8,S,0.083,0.608,1,1
FCR,50,2017-06-26,NA      ,8,T,0.727,0.644,1,1
FCR,50,2017-06-26,NA      ,9,S,0.099,0.626,1,1
FCR,50,2017-06-26,NA      ,9,T,0.727,0.65,1,1
FCR,50,2017-07-06,NA      ,0.1,S,0.222,0.003,1,1
FCR,50,2017-07-06,NA      ,0.1,T,0.308,0.011,1,1
FCR,50,2017-07-06,NA      ,1.6,S,0.217,0.002,1,1
FCR,50,2017-07-06,NA      ,1.6,T,0.312,0.01,1,1
FCR,50,2017-07-06,NA      ,3.8,S,0.107,0.005,1,1
FCR,50,2017-07-06,NA      ,3.8,T,0.329,0.015,1,1
FCR,50,2017-07-06,NA      ,5,S,0.097,0.351,1,1
FCR,50,2017-07-06,NA      ,5,T,0.836,0.397,1,1
FCR,50,2017-07-06,NA      ,6.2,S,0.135,0.774,1,1
FCR,50,2017-07-06,NA      ,6.2,T,1.034,0.814,1,1
FCR,50,2017-07-06,NA      ,8,S,0.147,0.259,1,1
FCR,50,2017-07-06,NA      ,8,T,0.612,0.288,1,1
FCR,50,2017-07-06,NA      ,9,S,0.161,0.782,1,1
FCR,50,2017-07-06,NA      ,9,T,1.071,0.831,1,1
FCR,50,2017-07-07,NA      ,0.1,S,0.284,0.003,1,1
FCR,50,2017-07-07,NA      ,0.1,T,0.409,0.013,1,1
FCR,50,2017-07-07,NA      ,1.6,S,0.275,0.002,1,1
FCR,50,2017-07-07,NA      ,1.6,T,0.404,0.012,1,1
FCR,50,2017-07-07,NA      ,3.8,S,0.08,0.012,1,1
FCR,50,2017-07-07,NA      ,3.8,T,0.409,0.024,1,1
FCR,50,2017-07-07,NA      ,5,S,0.094,0.106,1,1
FCR,50,2017-07-07,NA      ,5,T,0.707,0.157,1,1
FCR,50,2017-07-07,NA      ,6.2,S,0.133,0.778,1,1
FCR,50,2017-07-07,NA      ,6.2,T,1.187,0.854,1,1
FCR,50,2017-07-07,NA      ,8,S,0.183,0.839,1,1
FCR,50,2017-07-07,NA      ,8,T,1.22,0.908,1,1
FCR,50,2017-07-07,NA      ,9,S,0.136,0.774,1,1
FCR,50,2017-07-07,NA      ,9,T,1.133,0.818,1,1
FCR,50,2017-07-17,NA      ,0.1,S,0.343,0.003,1,1
FCR,50,2017-07-17,NA      ,0.1,T,0.514,0.023,1,1
FCR,50,2017-07-17,NA      ,1.6,S,0.302,0.002,1,1
FCR,50,2017-07-17,NA      ,1.6,T,0.503,0.025,1,1
FCR,50,2017-07-17,NA      ,3.8,S,0.116,0.018,1,1
FCR,50,2017-07-17,NA      ,3.8,T,0.492,0.065,1,1
FCR,50,2017-07-17,NA      ,5,S,0.098,0.006,1,1
FCR,50,2017-07-17,NA      ,5,T,0.842,0.133,1,1
FCR,50,2017-07-17,NA      ,6.2,S,0.071,0.47,1,1
FCR,50,2017-07-17,NA      ,6.2,T,1.328,0.514,1,1
FCR,50,2017-07-17,NA      ,8,S,0.193,0.908,1,1
FCR,50,2017-07-17,NA      ,8,T,1.566,1.059,1,1
FCR,50,2017-07-17,NA      ,9,S,0.102,0.765,1,1
FCR,50,2017-07-17,NA      ,9,T,1.518,1.003,1,1
FCR,50,2017-07-24,NA      ,0.1,S,0.433,0.004,1,1
FCR,50,2017-07-24,NA      ,0.1,T,0.583,0.018,1,1
FCR,50,2017-07-24,NA      ,1.6,S,0.404,0.004,1,1
FCR,50,2017-07-24,NA      ,1.6,T,0.553,0.018,1,1
FCR,50,2017-07-24,NA      ,3.8,S,0.128,0.004,1,1
FCR,50,2017-07-24,NA      ,3.8,T,0.374,0.024,1,1
FCR,50,2017-07-24,NA      ,5,S,0.045,0.073,1,1
FCR,50,2017-07-24,NA      ,5,T,0.751,0.18,1,1
FCR,50,2017-07-24,NA      ,6.2,S,0.06,0.964,1,1
FCR,50,2017-07-24,NA      ,6.2,T,2.772,1.393,1,1
FCR,50,2017-07-24,NA      ,8,S,0.146,0.902,1,1
FCR,50,2017-07-24,NA      ,8,T,1.822,1.041,1,1
FCR,50,2017-07-24,NA      ,9,S,0.135,1.055,1,1
FCR,50,2017-07-24,NA      ,9,T,1.955,1.199,1,1
FCR,50,2017-07-31,NA      ,0.1,S,0.414,0.012,1,1
FCR,50,2017-07-31,NA      ,0.1,T,0.613,0.023,1,1
FCR,50,2017-07-31,NA      ,1.6,S,0.421,0.007,1,1
FCR,50,2017-07-31,NA      ,1.6,T,0.632,0.023,1,1
FCR,50,2017-07-31,NA      ,3.8,S,0.163,0.006,1,1
FCR,50,2017-07-31,NA      ,3.8,T,0.348,0.019,1,1
FCR,50,2017-07-31,NA      ,5,S,0.503,0.497,1,1
FCR,50,2017-07-31,NA      ,5,T,1.573,0.426,1,1
FCR,50,2017-07-31,NA      ,6.2,S,0.166,0.565,1,1
FCR,50,2017-07-31,NA      ,6.2,T,1.484,0.58,1,1
FCR,50,2017-07-31,NA      ,8,S,0.106,0.946,1,1
FCR,50,2017-07-31,NA      ,8,T,2.163,1.055,1,1
FCR,50,2017-07-31,NA      ,9,S,0.063,1.114,1,1
FCR,50,2017-07-31,NA      ,9,T,2.309,1.226,1,1
FCR,50,2017-08-07,NA      ,0.1,S,0.294,0.007,1,1
FCR,50,2017-08-07,NA      ,0.1,T,0.635,0.019,1,1
FCR,50,2017-08-07,NA      ,1.6,S,0.215,0.007,1,1
FCR,50,2017-08-07,NA      ,1.6,T,0.653,0.018,1,1
FCR,50,2017-08-07,NA      ,3.8,S,0.052,0.016,1,1
FCR,50,2017-08-07,NA      ,3.8,T,0.476,0.029,1,1
FCR,50,2017-08-07,NA      ,5,S,0.34,0.356,1,1
FCR,50,2017-08-07,NA      ,5,T,1.28,0.361,1,1
FCR,50,2017-08-07,NA      ,6.2,S,0.03,1.072,1,1
FCR,50,2017-08-07,NA      ,6.2,T,2.079,1.169,1,1
FCR,50,2017-08-07,NA      ,8,S,0.038,1.104,1,1
FCR,50,2017-08-07,NA      ,8,T,2.087,1.254,1,1
FCR,50,2017-08-07,NA      ,9,S,0.018,1.093,1,1
FCR,50,2017-08-07,NA      ,9,T,2.024,1.242,1,1
FCR,50,2017-08-14,NA      ,0.1,S,0.252,0.007,1,1
FCR,50,2017-08-14,NA      ,0.1,T,0.425,0.012,1,1
FCR,50,2017-08-14,NA      ,1.6,S,0.241,0.003,1,1
FCR,50,2017-08-14,NA      ,1.6,T,0.42,0.01,1,1
FCR,50,2017-08-14,NA      ,3.8,S,0.083,0.01,1,1
FCR,50,2017-08-14,NA      ,3.8,T,0.373,0.019,1,1
FCR,50,2017-08-14,NA      ,5,S,0.066,1.239,1,1
FCR,50,2017-08-14,NA      ,5,T,1.376,1.26,1,1
FCR,50,2017-08-14,NA      ,6.2,S,0.05,0.66,1,1
FCR,50,2017-08-14,NA      ,6.2,T,1.272,0.785,1,1
FCR,50,2017-08-14,NA      ,8,S,0.022,1.089,1,1
FCR,50,2017-08-14,NA      ,8,T,1.841,1.291,1,1
FCR,50,2017-08-14,NA      ,9,S,0.029,1.101,1,1
FCR,50,2017-08-14,NA      ,9,T,1.899,1.304,1,1
FCR,50,2017-08-21,NA      ,0.1,S,0.191,0.008,1,1
FCR,50,2017-08-21,NA      ,0.1,T,0.391,0.015,1,1
FCR,50,2017-08-21,NA      ,1.6,S,0.157,0.003,1,1
FCR,50,2017-08-21,NA      ,1.6,T,0.378,0.012,1,1
FCR,50,2017-08-21,NA      ,3.8,S,0.044,0.021,1,1
FCR,50,2017-08-21,NA      ,3.8,T,0.31,0.036,1,1
FCR,50,2017-08-21,NA      ,5,S,0.022,0.746,1,1
FCR,50,2017-08-21,NA      ,5,T,1.171,0.856,1,1
FCR,50,2017-08-21,NA      ,6.2,S,0.053,0.349,1,1
FCR,50,2017-08-21,NA      ,6.2,T,0.803,0.493,1,1
FCR,50,2017-08-21,NA      ,8,S,0.023,1.063,1,1
FCR,50,2017-08-21,NA      ,8,T,1.725,1.261,1,1
FCR,50,2017-08-21,NA      ,9,S,0.037,0.348,1,1
FCR,50,2017-08-21,NA      ,9,T,0.88,0.505,1,1
FCR,50,2017-08-28,NA      ,0.1,S,0.083,0.007,1,1
FCR,50,2017-08-28,NA      ,0.1,T,0.436,0.018,1,1
FCR,50,2017-08-28,NA      ,1.6,S,0.076,0.003,1,1
FCR,50,2017-08-28,NA      ,1.6,T,0.413,0.017,1,1
FCR,50,2017-08-28,NA      ,3.8,S,0.097,0.003,1,1
FCR,50,2017-08-28,NA      ,3.8,T,0.407,0.02,1,1
FCR,50,2017-08-28,NA      ,5,S,0.031,0.347,1,1
FCR,50,2017-08-28,NA      ,5,T,0.502,0.455,1,1
FCR,50,2017-08-28,NA      ,6.2,S,0.036,0.785,1,1
FCR,50,2017-08-28,NA      ,6.2,T,1.093,0.838,1,1
FCR,50,2017-08-28,NA      ,8,S,0.043,1.239,1,1
FCR,50,2017-08-28,NA      ,8,T,1.839,1.409,1,1
FCR,50,2017-08-28,NA      ,9,S,0.036,1.251,1,1
FCR,50,2017-08-28,NA      ,9,T,1.828,1.434,1,1
FCR,50,2017-09-04,NA      ,0.1,S,0.062,0.007,1,1
FCR,50,2017-09-04,NA      ,0.1,T,0.425,0.031,1,1
FCR,50,2017-09-04,NA      ,1.6,S,0.063,0.002,1,1
FCR,50,2017-09-04,NA      ,1.6,T,0.424,0.03,1,1
FCR,50,2017-09-04,NA      ,3.8,S,0.071,0.002,1,1
FCR,50,2017-09-04,NA      ,3.8,T,0.444,0.039,1,1
FCR,50,2017-09-04,NA      ,5,S,0.037,0.658,1,1
FCR,50,2017-09-04,NA      ,5,T,0.878,0.619,1,1
FCR,50,2017-09-04,NA      ,6.2,S,0.058,0.287,1,1
